datetime,open,high,low,close,volume
2025-10-03 04:00:00,20.5,21.7,19.05,20.0,165750
2025-10-03 04:15:00,20.15,20.15,17.3,17.85,132000
2025-10-03 04:30:00,17.5,18.8,17.15,18.6,84750
2025-10-03 04:45:00,18.6,19.6,18.6,19.6,47250
2025-10-03 05:00:00,19.6,19.8,18.85,19.65,51750
2025-10-03 05:15:00,19.65,19.65,17.45,18.35,101250
2025-10-03 05:30:00,18.35,18.5,18.2,18.5,30750
2025-10-03 05:45:00,18.45,19.7,18.2,19.7,45750
2025-10-03 06:00:00,19.7,20.95,19.3,20.45,147000
2025-10-03 06:15:00,20.45,21.35,20.45,20.6,136500
2025-10-03 06:30:00,20.6,20.6,17.6,19.8,348000
2025-10-03 06:45:00,19.8,20.15,18.65,19.1,181500
2025-10-03 07:00:00,19.1,19.55,18.6,19.15,102000
2025-10-03 07:15:00,19.15,19.7,18.55,19.7,53250
2025-10-03 07:30:00,19.7,20.4,19.4,19.65,69750
2025-10-03 07:45:00,19.65,20.4,19.55,20.4,99000
2025-10-03 08:00:00,20.4,20.4,19.35,19.35,24750
2025-10-03 08:15:00,19.35,19.65,19.05,19.5,24000
2025-10-03 08:30:00,19.5,20.35,19.5,20.35,24750
2025-10-03 08:45:00,20.35,21.2,20.35,20.75,31500
2025-10-03 09:00:00,20.75,20.85,19.4,19.4,30750
2025-10-03 09:15:00,19.4,19.7,19.05,19.5,58500
2025-10-03 09:30:00,19.5,19.5,19.05,19.35,20250
2025-10-03 09:45:00,19.35,19.55,19.1,19.15,38250
2025-10-06 03:45:00,19.15,22.8,18.2,18.9,306000
2025-10-06 04:00:00,18.7,21.2,18.7,21.15,129000
2025-10-06 04:15:00,21.15,21.5,20.65,20.65,54750
2025-10-06 04:30:00,20.65,20.7,19.3,19.7,53250
2025-10-06 04:45:00,19.7,19.7,18.45,18.7,81000
2025-10-06 05:00:00,18.7,18.95,18.1,18.8,34500
2025-10-06 05:15:00,18.8,19.9,18.55,19.75,63000
2025-10-06 05:30:00,19.75,20.85,19.5,20.8,75750
2025-10-06 05:45:00,20.8,21.35,20.3,20.6,38250
2025-10-06 06:00:00,20.6,20.85,19.65,19.75,36000
2025-10-06 06:15:00,19.75,20.05,19.15,19.15,56250
2025-10-06 06:30:00,19.15,19.8,18.8,19.5,51000
2025-10-06 06:45:00,19.5,19.75,19.5,19.75,15750
2025-10-06 07:00:00,19.75,20.45,19.7,20.35,30750
2025-10-06 07:15:00,20.35,21.0,20.15,21.0,42000
2025-10-06 07:30:00,21.0,21.15,20.0,20.0,40500
2025-10-06 07:45:00,20.0,20.15,19.35,19.85,57750
2025-10-06 08:00:00,19.85,19.85,18.85,19.5,62250
2025-10-06 08:15:00,19.5,20.15,19.25,19.4,60000
2025-10-06 08:30:00,19.4,19.55,18.75,19.25,75000
2025-10-06 08:45:00,19.25,19.4,18.85,19.3,71250
2025-10-06 09:00:00,19.25,19.5,18.15,18.7,97500
2025-10-06 09:15:00,18.7,19.05,15.9,16.15,248250
2025-10-06 09:30:00,16.15,16.8,15.65,16.55,206250
2025-10-06 09:45:00,16.55,16.8,16.45,16.65,81750
2025-10-07 03:45:00,16.0,18.55,16.0,17.6,265500
2025-10-07 04:00:00,17.6,19.3,17.4,17.6,251250
2025-10-07 04:15:00,17.6,18.3,16.9,18.3,97500
2025-10-07 04:30:00,18.3,18.95,18.25,18.85,102750
2025-10-07 04:45:00,18.85,20.15,18.75,19.85,175500
2025-10-07 05:00:00,19.85,19.95,18.4,18.65,68250
2025-10-07 05:15:00,18.65,19.05,18.45,18.8,36000
2025-10-07 05:30:00,18.8,19.55,18.8,19.4,33750
2025-10-07 05:45:00,19.4,20.85,19.15,19.45,107250
2025-10-07 06:00:00,19.45,20.8,19.4,20.6,64500
2025-10-07 06:15:00,20.6,20.6,19.85,19.9,27000
2025-10-07 06:30:00,19.9,19.9,19.1,19.1,21750
2025-10-07 06:45:00,19.1,19.25,18.45,19.1,32250
2025-10-07 07:00:00,19.1,19.35,18.65,18.75,24000
2025-10-07 07:15:00,18.75,19.2,18.65,18.95,21000
2025-10-07 07:30:00,18.95,19.1,18.85,18.85,12000
2025-10-07 07:45:00,18.85,19.1,18.7,18.85,23250
2025-10-07 08:00:00,18.85,19.05,18.25,18.25,129750
2025-10-07 08:15:00,18.25,18.45,17.2,18.45,83250
2025-10-07 08:30:00,18.45,18.8,18.2,18.2,14250
2025-10-07 08:45:00,18.2,19.35,18.2,19.35,69000
2025-10-07 09:00:00,19.35,19.7,19.05,19.65,22500
2025-10-07 09:15:00,19.65,19.9,19.3,19.75,32250
2025-10-07 09:30:00,19.75,21.4,19.75,21.4,45000
2025-10-07 09:45:00,21.3,21.65,20.55,20.55,50250
