datetime,open,high,low,close,volume
2025-09-23 07:15:00,507.0,507.0,507.0,507.0,0
2025-09-23 07:30:00,507.0,507.0,507.0,507.0,0
2025-09-23 07:45:00,507.0,507.0,507.0,507.0,0
2025-09-23 08:00:00,507.0,523.0,507.0,523.0,75
2025-09-23 08:15:00,523.0,533.0,523.0,523.15,225
2025-09-23 08:30:00,523.15,549.4,523.15,548.4,300
2025-09-23 08:45:00,548.4,548.4,511.1,527.95,225
2025-09-23 09:00:00,527.95,527.95,523.0,523.0,375
2025-09-23 09:15:00,523.0,523.0,504.25,504.25,225
2025-09-23 09:30:00,504.25,504.25,488.2,503.55,300
2025-09-23 09:45:00,503.55,503.55,484.15,484.15,375
2025-09-24 03:45:00,417.85,424.7,412.1,415.1,1050
2025-09-24 04:00:00,415.1,415.1,398.0,400.5,375
2025-09-24 04:15:00,397.75,403.0,395.45,403.0,1800
2025-09-24 04:30:00,403.0,420.0,403.0,420.0,600
2025-09-24 04:45:00,420.0,423.9,419.75,419.75,300
2025-09-24 05:00:00,419.75,419.75,400.0,400.0,1950
2025-09-24 05:15:00,400.0,402.55,397.0,402.55,300
2025-09-24 05:30:00,402.55,402.55,377.0,386.35,1875
2025-09-24 05:45:00,386.35,394.8,386.35,394.8,450
2025-09-24 06:00:00,394.8,400.0,391.0,391.0,2325
2025-09-24 06:15:00,391.0,403.0,391.0,403.0,1425
2025-09-24 06:30:00,403.0,409.5,393.6,409.5,525
2025-09-24 06:45:00,409.5,419.75,409.5,419.75,600
2025-09-24 07:00:00,419.75,419.75,415.2,415.2,75
2025-09-24 07:15:00,415.2,415.2,415.2,415.2,0
2025-09-24 07:30:00,415.2,435.3,415.2,435.3,525
2025-09-24 07:45:00,435.3,440.0,435.0,438.05,2475
2025-09-24 08:00:00,438.05,438.05,438.05,438.05,0
2025-09-24 08:15:00,438.05,438.05,430.15,430.15,75
2025-09-24 08:30:00,430.15,430.15,417.0,417.0,2025
2025-09-24 08:45:00,417.0,420.0,417.0,418.65,375
2025-09-24 09:00:00,418.65,418.65,401.55,408.25,150
2025-09-24 09:15:00,408.25,408.25,381.15,381.15,675
2025-09-24 09:30:00,381.15,390.45,372.9,384.9,6300
2025-09-24 09:45:00,386.6,387.1,383.65,385.9,1125
2025-09-25 03:45:00,340.05,386.55,340.0,386.55,2175
2025-09-25 04:00:00,386.55,386.55,367.1,367.1,1950
2025-09-25 04:15:00,367.1,367.95,354.15,365.8,1725
2025-09-25 04:30:00,365.8,367.55,354.1,356.5,1050
2025-09-25 04:45:00,356.5,361.25,355.25,356.0,450
2025-09-25 05:00:00,356.0,356.9,337.3,340.55,17025
2025-09-25 05:15:00,340.55,346.85,336.6,344.75,975
2025-09-25 05:30:00,344.75,357.55,344.0,357.55,825
2025-09-25 05:45:00,357.55,357.55,346.65,348.2,675
2025-09-25 06:00:00,348.2,348.2,334.4,334.4,375
2025-09-25 06:15:00,334.4,339.0,325.4,332.45,3750
2025-09-25 06:30:00,332.45,332.45,320.25,328.05,3225
2025-09-25 06:45:00,328.0,334.0,324.95,328.65,4275
2025-09-25 07:00:00,328.65,331.4,319.4,319.4,1950
2025-09-25 07:15:00,319.4,333.6,319.4,333.3,2025
2025-09-25 07:30:00,333.3,340.0,333.0,337.0,1050
2025-09-25 07:45:00,337.0,337.0,330.0,330.9,225
2025-09-25 08:00:00,330.9,337.05,329.3,337.05,1575
2025-09-25 08:15:00,337.05,342.4,333.35,333.35,3150
2025-09-25 08:30:00,333.35,333.35,318.0,321.9,2025
2025-09-25 08:45:00,321.9,325.4,318.95,325.4,825
2025-09-25 09:00:00,325.4,325.4,308.4,314.05,6600
2025-09-25 09:15:00,314.05,314.05,306.9,306.9,4125
2025-09-25 09:30:00,306.9,307.0,292.1,297.25,7050
2025-09-25 09:45:00,292.8,299.8,290.0,290.0,10950
2025-09-26 03:45:00,254.9,257.0,233.0,233.15,7125
2025-09-26 04:00:00,233.15,233.15,219.4,227.15,5025
2025-09-26 04:15:00,228.25,240.0,228.0,238.15,4200
2025-09-26 04:30:00,238.15,238.15,223.25,224.65,3900
2025-09-26 04:45:00,224.65,233.85,222.0,227.65,2850
2025-09-26 05:00:00,227.65,233.45,225.0,233.45,525
2025-09-26 05:15:00,233.45,233.45,221.3,221.3,1275
2025-09-26 05:30:00,221.4,226.0,217.05,222.75,5100
2025-09-26 05:45:00,222.75,222.75,210.0,220.1,4575
2025-09-26 06:00:00,220.1,220.1,209.0,209.0,2925
2025-09-26 06:15:00,209.0,219.9,209.0,217.7,1650
2025-09-26 06:30:00,217.7,217.7,213.1,214.4,225
2025-09-26 06:45:00,214.4,214.4,211.1,211.1,300
2025-09-26 07:00:00,211.1,215.0,209.05,215.0,525
2025-09-26 07:15:00,215.0,222.0,215.0,217.75,2625
2025-09-26 07:30:00,217.75,220.6,208.0,208.0,4275
2025-09-26 07:45:00,208.0,208.0,200.95,201.5,2325
2025-09-26 08:00:00,201.5,201.5,190.25,195.85,6300
2025-09-26 08:15:00,195.85,195.9,172.0,176.75,8700
2025-09-26 08:30:00,176.75,176.75,168.0,173.25,8925
2025-09-26 08:45:00,173.25,173.3,166.0,170.0,4725
2025-09-26 09:00:00,170.0,176.2,169.7,174.0,5025
2025-09-26 09:15:00,174.0,176.05,167.05,172.15,3225
2025-09-26 09:30:00,172.15,176.75,166.05,166.05,5025
2025-09-26 09:45:00,166.05,172.9,166.05,172.9,10500
2025-09-29 03:45:00,185.0,188.95,175.0,188.95,6600
2025-09-29 04:00:00,188.95,197.95,186.95,196.8,5850
2025-09-29 04:15:00,196.8,205.45,194.0,202.05,3600
2025-09-29 04:30:00,202.0,205.0,196.95,203.4,27975
2025-09-29 04:45:00,203.4,218.0,203.4,210.05,16800
2025-09-29 05:00:00,210.05,211.5,202.75,204.25,3600
2025-09-29 05:15:00,204.25,207.85,192.0,198.3,2925
2025-09-29 05:30:00,198.3,205.9,196.05,196.05,1950
2025-09-29 05:45:00,196.05,199.0,194.55,199.0,7575
2025-09-29 06:00:00,199.0,199.0,172.2,176.5,12750
2025-09-29 06:15:00,176.5,178.45,169.0,175.35,3075
2025-09-29 06:30:00,175.35,176.75,164.05,164.4,8175
2025-09-29 06:45:00,165.9,169.1,164.6,167.95,2475
2025-09-29 07:00:00,167.95,168.9,152.05,154.4,4950
2025-09-29 07:15:00,154.4,157.95,151.85,157.95,6750
2025-09-29 07:30:00,157.95,172.0,155.9,172.0,2625
2025-09-29 07:45:00,172.0,175.0,168.05,174.1,6825
2025-09-29 08:00:00,174.1,181.45,172.5,172.5,2025
2025-09-29 08:15:00,172.5,178.0,172.5,178.0,1275
2025-09-29 08:30:00,178.0,186.0,178.0,184.8,3300
2025-09-29 08:45:00,184.8,190.75,182.45,185.3,2925
2025-09-29 09:00:00,185.3,186.15,174.95,174.95,1350
2025-09-29 09:15:00,174.95,174.95,165.0,170.0,4050
2025-09-29 09:30:00,167.0,167.0,155.55,159.15,4200
2025-09-29 09:45:00,159.15,161.35,148.65,161.35,34575
