datetime,open,high,low,close,volume
2025-10-03 03:45:00,22.65,23.6,20.95,22.3,435750
2025-10-03 04:00:00,22.2,23.9,21.15,22.7,266250
2025-10-03 04:15:00,22.75,26.3,22.75,25.7,468750
2025-10-03 04:30:00,25.7,26.35,23.75,24.35,133500
2025-10-03 04:45:00,24.35,24.35,22.95,22.95,411000
2025-10-03 05:00:00,22.95,24.0,22.4,22.65,82500
2025-10-03 05:15:00,22.65,25.2,22.65,24.15,132000
2025-10-03 05:30:00,24.15,24.35,23.55,23.65,42000
2025-10-03 05:45:00,23.65,24.35,22.4,22.55,87750
2025-10-03 06:00:00,22.55,23.0,21.25,21.45,235500
2025-10-03 06:15:00,21.45,21.7,20.85,21.7,235500
2025-10-03 06:30:00,21.7,25.2,21.7,22.65,495750
2025-10-03 06:45:00,22.65,24.15,22.25,23.75,187500
2025-10-03 07:00:00,23.75,24.1,23.0,23.45,97500
2025-10-03 07:15:00,23.55,24.2,22.9,23.1,45750
2025-10-03 07:30:00,23.1,23.1,21.85,22.6,93000
2025-10-03 07:45:00,22.6,22.85,22.05,22.05,117750
2025-10-03 08:00:00,22.05,23.1,22.05,23.1,56250
2025-10-03 08:15:00,23.1,23.6,22.65,22.8,58500
2025-10-03 08:30:00,22.8,22.8,21.7,21.7,32250
2025-10-03 08:45:00,21.7,21.8,21.1,21.65,51750
2025-10-03 09:00:00,21.65,23.0,21.6,22.7,99000
2025-10-03 09:15:00,22.65,23.2,22.45,22.65,135750
2025-10-03 09:30:00,22.65,23.15,22.6,22.75,149250
2025-10-03 09:45:00,22.75,22.95,22.5,22.8,160500
2025-10-06 03:45:00,22.85,24.3,18.95,23.45,816000
2025-10-06 04:00:00,23.2,23.2,20.3,20.6,273750
2025-10-06 04:15:00,20.6,21.25,19.95,21.15,194250
2025-10-06 04:30:00,20.95,22.7,20.7,21.9,220500
2025-10-06 04:45:00,21.9,23.5,21.9,23.25,313500
2025-10-06 05:00:00,23.25,23.75,22.7,23.0,108000
2025-10-06 05:15:00,23.0,23.1,21.3,21.6,88500
2025-10-06 05:30:00,21.6,21.65,20.5,20.6,158250
2025-10-06 05:45:00,20.6,21.25,20.2,20.85,114000
2025-10-06 06:00:00,20.85,22.0,20.6,21.9,75750
2025-10-06 06:15:00,21.9,22.65,21.5,22.65,91500
2025-10-06 06:30:00,22.65,23.0,21.55,21.9,78750
2025-10-06 06:45:00,21.9,22.0,21.6,21.7,21750
2025-10-06 07:00:00,21.7,21.7,20.8,20.8,59250
2025-10-06 07:15:00,20.8,21.2,20.5,20.6,84000
2025-10-06 07:30:00,20.6,21.65,20.45,21.65,80250
2025-10-06 07:45:00,21.65,22.15,21.5,21.75,72000
2025-10-06 08:00:00,21.75,22.55,21.75,21.9,73500
2025-10-06 08:15:00,21.9,22.3,21.25,22.3,37500
2025-10-06 08:30:00,22.3,22.95,22.0,22.25,59250
2025-10-06 08:45:00,22.25,22.7,22.0,22.3,35250
2025-10-06 09:00:00,22.3,23.6,22.1,23.1,142500
2025-10-06 09:15:00,22.9,26.8,22.35,26.2,465750
2025-10-06 09:30:00,26.55,26.9,25.4,25.65,146250
2025-10-06 09:45:00,25.65,25.9,25.25,25.55,84750
2025-10-07 03:45:00,26.45,26.5,23.0,23.55,447000
2025-10-07 04:00:00,23.55,24.2,22.05,23.9,423750
2025-10-07 04:15:00,23.9,24.7,23.05,23.15,105750
2025-10-07 04:30:00,23.15,23.15,22.3,22.45,96750
2025-10-07 04:45:00,22.45,22.5,21.0,21.25,209250
2025-10-07 05:00:00,21.25,22.75,21.25,22.7,119250
2025-10-07 05:15:00,22.7,22.7,22.1,22.4,47250
2025-10-07 05:30:00,22.4,22.4,21.65,21.8,44250
2025-10-07 05:45:00,21.8,21.95,20.4,21.4,105750
2025-10-07 06:00:00,21.4,21.8,20.6,20.65,136500
2025-10-07 06:15:00,20.65,21.5,20.65,21.5,43500
2025-10-07 06:30:00,21.5,22.15,21.35,22.15,96750
2025-10-07 06:45:00,22.15,22.95,21.8,22.15,120000
2025-10-07 07:00:00,22.15,22.65,21.75,22.5,33000
2025-10-07 07:15:00,22.5,22.55,21.85,22.2,52500
2025-10-07 07:30:00,22.2,22.3,21.95,21.95,44250
2025-10-07 07:45:00,21.95,22.5,21.95,22.4,85500
2025-10-07 08:00:00,22.4,22.7,21.95,22.7,100500
2025-10-07 08:15:00,22.65,23.85,22.45,22.45,135750
2025-10-07 08:30:00,22.45,22.7,21.95,22.55,44250
2025-10-07 08:45:00,22.55,22.6,21.45,21.5,79500
2025-10-07 09:00:00,21.5,21.95,20.95,20.95,117750
2025-10-07 09:15:00,20.95,21.45,20.8,21.0,65250
2025-10-07 09:30:00,21.0,21.0,19.4,19.45,135000
2025-10-07 09:45:00,19.4,20.25,19.25,20.2,247500
