datetime,open,high,low,close,volume
2025-10-14 07:00:00,19.7,20.1,19.2,19.85,60750
2025-10-14 07:15:00,19.85,19.85,19.4,19.65,5250
2025-10-14 07:30:00,19.65,21.2,19.65,20.55,137250
2025-10-14 07:45:00,20.55,21.3,20.55,20.8,33750
2025-10-14 08:00:00,20.8,20.8,20.2,20.6,30000
2025-10-14 08:15:00,20.5,21.55,20.5,21.35,21000
2025-10-14 08:30:00,21.35,21.4,20.3,21.1,23250
2025-10-14 08:45:00,21.1,21.1,19.85,19.85,19500
2025-10-14 09:00:00,19.85,19.85,18.65,18.85,33750
2025-10-14 09:15:00,18.85,19.05,18.7,18.8,11250
2025-10-14 09:30:00,18.8,19.5,18.35,19.4,51000
2025-10-14 09:45:00,19.4,19.4,18.2,19.1,76500
